subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
1 WALKING 0.15618659 -0.049614593 -0.11290104 -0.29692418 0.17556848 -0.25404159 -0.3921805 0.087973482 -0.23653969 0.11650772 -0.019418481 -0.35534607 -0.10788662 -0.068957874 0.37984955 -0.14734423 -0.74856378 -0.73155947 -0.74782879 -0.53900184 -0.3924554 -0.24399699 0.26918015 0.32167424 0.22918204 -0.086595685 0.10428092 0.15020671 -0.11492583 -0.22392381 0.21904438 0.14518035 -0.093308522 0.066463594 0.020570977 0.36086068 -0.63902492 -0.33559991 -0.44769033 0.43694451 0.91071441 -0.33413817 -0.14472451 -0.93270584 -0.93482776 -0.72491084 -0.932097 -0.93960569 -0.73172868 0.85965435 -0.33650805 -0.056954933 0.90977891 -0.33154633 -0.18509303 0.15666101 0.76304654 -0.80699939 -0.95193679 -0.9309085 -0.9485146 -0.7680445 -0.066677358 -1 -1 -0.3211043 0.40456956 -0.48803911 0.57146408 -0.090735892 0.11816201 -0.21008874 0.32619747 -0.27578887 0.29812195 -0.32058166 0.34081938 0.96618226 0.89076926
1 WALKING 0.29644415 0.014086002 -0.010259465 -0.33430802 0.084803856 -0.26422618 -0.39555219 0.025943882 -0.23290439 -0.14169753 0.014485564 -0.25546936 -0.049399992 -0.059328897 0.50602346 -0.1491041 -0.77702591 -0.77095068 -0.74037677 -0.51078893 -0.36166687 -0.12552698 0.39553028 0.48769063 0.38862883 -0.12071551 0.084502011 0.21322503 -0.17411698 -0.087986871 0.051758945 0.36314017 -0.2807719 0.11161377 -0.086850108 0.42576887 -0.62017172 -0.19348167 -0.24222856 0.47869209 0.8936393 -0.34974781 -0.1543938 -0.96793836 -0.93626879 -0.82478626 -0.9667564 -0.93443646 -0.82298582 0.83266707 -0.3483829 -0.12153617 0.90456433 -0.33647365 -0.18509303 0.19205339 0.71970232 -0.78750719 -0.94799641 -0.96768189 -0.93127197 -0.80766477 -0.33266734 -1 -1 -0.36485771 0.42925753 -0.49275119 0.55531197 -0.16496614 0.15577018 -0.20365128 0.27435933 -0.46475821 0.48021657 -0.49496522 0.50636324 0.94102174 -0.42300265
1 WALKING 0.39824941 0.027317684 -0.062956416 -0.28590377 0.16232262 -0.21103155 -0.34663371 0.075399565 -0.17374352 -0.066366113 0.014485564 -0.25546936 0.18022618 -0.11917264 0.41314772 -0.098982616 -0.7407968 -0.73582155 -0.71557636 -0.43868298 -0.37361766 -0.10214153 0.5086741 0.51711783 0.16736641 -0.41983993 0.43699696 -0.22115381 0.059053306 -0.13737358 0.1646994 0.19738019 -0.10376223 -0.077257432 0.075385046 0.29123601 -0.59030066 -0.082572058 -0.12080078 0.45641594 0.90141396 -0.33822586 -0.12705445 -0.94149368 -0.89670075 -0.90870259 -0.93778983 -0.89240369 -0.91688116 0.84248903 -0.33596591 -0.12153617 0.90456433 -0.33647365 -0.15945503 0.10266176 0.73940767 -0.80153881 -0.96481521 -0.93127851 -0.88114341 -0.94559253 -0.21763609 -1 -1 -0.42575099 0.50262565 -0.57920231 0.65544951 -0.14693495 0.13918637 -0.18956284 0.26293562 -0.40817812 0.4254922 -0.44206772 0.45534676 0.96072337 0.51225342
1 WALKING 0.32858963 -0.023303338 -0.081835606 -0.26935316 0.26706359 -0.24431484 -0.33772498 0.1942294 -0.23011908 -0.066366113 -0.087423877 -0.25164177 0.17824166 -0.11917264 0.41314772 -0.090191686 -0.73126103 -0.69066593 -0.74035188 -0.45488094 -0.30936768 -0.22468162 0.4276894 0.53592107 0.11793052 -0.42388495 0.51121758 -0.39644101 0.22594201 -0.48483624 0.57666308 -0.29733076 0.2083114 -0.37524333 0.44122755 -0.20598745 -0.30601912 -0.14891312 -0.1757582 0.50750759 0.91294515 -0.32276205 -0.12430903 -0.98669643 -0.98091602 -0.96654734 -0.98837681 -0.98080797 -0.96682842 0.84248903 -0.33596591 -0.12565824 0.92516873 -0.29718141 -0.13131457 0.075505816 0.76853129 -0.82089089 -0.96656275 -0.99097763 -0.97845401 -0.97024585 -0.58403547 -1 -1 -0.32035956 0.4071558 -0.49139695 0.57295537 0.068596285 -0.047973066 -0.045923488 0.16660888 -0.095916144 0.12547657 -0.15186625 0.17293152 0.16905246 -0.21906527
1 WALKING 0.24003888 -0.017441822 -0.085922906 -0.2719562 0.16648261 -0.30453569 -0.35325356 0.1284414 -0.30002797 -0.10617135 -0.083581711 -0.25164177 0.14176436 -0.10556178 0.44687425 -0.12985475 -0.73339775 -0.73752886 -0.77941481 -0.52069365 -0.24132544 -0.35512114 0.28741653 0.54858408 0.13036379 -0.42945093 0.5817311 -0.55677887 0.38880737 -0.0659797 0.058269925 0.30631879 -0.12770773 -0.10403795 0.096787125 0.21601218 -0.49480293 -0.079590777 -0.1609521 0.44860214 0.91572498 -0.31621827 -0.11977087 -0.97745109 -0.95139079 -0.94718038 -0.97999299 -0.95033518 -0.94621802 0.85473596 -0.31925974 -0.11570175 0.9314005 -0.29602206 -0.13131457 0.050954612 0.77563916 -0.82836239 -0.96877959 -0.99150788 -0.94421521 -0.94778387 -0.48230808 -1 -1 -0.28830454 0.37796784 -0.46497196 0.54917654 0.016545155 0.04441732 -0.17829065 0.33752831 -0.30630336 0.32903993 -0.34976879 0.36604492 0.80825733 0.6076077
1 WALKING 0.2784596 -0.023397895 -0.13045484 -0.27710217 0.12280051 -0.31427242 -0.35266503 0.071294829 -0.29997772 -0.090430622 -0.083581711 -0.34162429 0.14176436 -0.17573761 0.46496544 -0.14593735 -0.7374106 -0.75658645 -0.78540331 -0.52303899 -0.23019352 -0.33099597 0.3276898 0.38932929 0.085778934 -0.027925563 0.055947059 0.020141465 0.068060958 0.052249138 -0.077451329 0.46834035 -0.28741505 0.078579371 -0.10490642 0.36714913 -0.45751281 -0.15027876 -0.18302767 0.3912534 0.92233892 -0.30421645 -0.10963384 -0.97581218 -0.9693622 -0.95993215 -0.9764068 -0.97108983 -0.96505944 0.855733 -0.31558389 -0.10678578 0.93325049 -0.28550841 -0.12276628 0.003993633 0.79257528 -0.84198875 -0.97365703 -0.97464693 -0.97507888 -0.97660884 -0.42200815 -1 -1 -0.37057232 0.43861961 -0.50445543 0.56800913 -0.087633812 0.14005726 -0.25806674 0.39917974 -0.4099068 0.42980876 -0.44824634 0.46262682 0.80282903 0.58489653
1 WALKING 0.26682128 -0.018607495 -0.1298046 -0.33237483 0.18823401 -0.32867865 -0.39579327 0.093137335 -0.32258688 -0.090430622 -0.1600895 -0.25765982 0.23035061 -0.17573761 0.46496544 -0.16785688 -0.77578619 -0.72773054 -0.79413171 -0.55436109 -0.39883049 -0.33544276 0.26519663 0.47117743 -0.0088210188 0.025494764 -0.062408476 0.23678769 -0.096060336 -0.20333959 0.17361117 0.24553741 -0.21828761 -0.047562592 0.09566615 0.12763432 -0.44441583 -0.22412277 -0.21529086 0.37276856 0.93346665 -0.30944829 -0.10980202 -0.95983835 -0.94953008 -0.96050873 -0.95855614 -0.94597273 -0.96461552 0.87167533 -0.31558389 -0.10678578 0.9419033 -0.28989173 -0.1173534 0.040048626 0.82129172 -0.83604872 -0.97358236 -0.95237903 -0.94088439 -0.97455985 -0.4086657 -1 -1 -0.4407537 0.50837108 -0.57485843 0.6401835 -0.050153085 0.10373748 -0.22502109 0.36984534 -0.27095769 0.28949888 -0.30617856 0.31864648 -0.89299523 -0.59723614
1 WALKING 0.28656754 0.020619282 -0.092535898 -0.35839925 0.18479877 -0.36006365 -0.42158743 0.095437569 -0.35833864 -0.25746631 0.11479135 -0.25765982 0.23035061 -0.041306127 0.55230905 -0.18603302 -0.79282231 -0.72672503 -0.8127475 -0.53598219 -0.27572694 -0.33022203 0.27063571 0.52698489 0.0046549437 -0.28892583 0.24043344 0.063477168 -0.12177543 -0.2298283 0.21947461 0.092481066 0.038266208 -0.29507418 0.39757628 -0.31858984 -0.13300491 -0.0032293637 -0.15517623 0.3900075 0.9314127 -0.31747186 -0.10691962 -0.94459495 -0.98172009 -0.94822241 -0.94479795 -0.98242319 -0.95074053 0.87167533 -0.32679213 -0.09848321 0.93404757 -0.28989173 -0.1173534 0.050185983 0.81604856 -0.82705785 -0.97483176 -0.93319494 -0.98638904 -0.96129715 -0.30085021 -1 -1 -0.45665636 0.53150643 -0.6067936 0.68251468 -0.081850467 0.15237887 -0.28913793 0.44792163 -0.28157605 0.30205018 -0.32084515 0.33558078 -0.68262297 -0.83855917
1 WALKING 0.30583985 -0.0021923253 -0.12497137 -0.30930011 0.19143432 -0.31795237 -0.40088898 0.14840153 -0.31315124 -0.10419147 0.11479135 -0.29248779 -0.20647143 0.03889698 0.48806094 -0.15213073 -0.75998717 -0.72587579 -0.78795313 -0.50770576 -0.2022237 -0.2715887 0.41730723 0.46860999 0.017790588 -0.11446592 0.10291667 0.19438857 -0.21718511 -0.17152846 0.19795615 0.096824055 0.078569707 0.04427235 0.088324971 0.11918019 -0.46645365 -0.00056232374 -0.30025453 0.43540595 0.92237373 -0.30392369 -0.097183662 -0.96704078 -0.92718071 -0.96616525 -0.96770997 -0.92366552 -0.96593246 0.86573709 -0.3043929 -0.097626495 0.93401483 -0.28929985 -0.10245754 -0.030002208 0.7926873 -0.84201004 -0.97904691 -0.96453076 -0.91416679 -0.96485524 -0.28611395 -1 -1 -0.3764157 0.44633609 -0.51615906 0.58586921 -0.060928631 0.11900856 -0.24554366 0.39648986 0.068234458 -0.043127513 0.021543656 -0.0053265122 0.13408606 -0.33733869
1 WALKING 0.31035963 -0.054635143 -0.13912115 -0.29919627 0.13141489 -0.31102445 -0.39526597 0.088386328 -0.30216244 -0.10419147 0.027104736 -0.3479045 -0.20647143 0.03889698 0.48806094 -0.16914427 -0.75290742 -0.75040925 -0.78274327 -0.54597124 -0.25819307 -0.26238321 0.49829193 0.29133625 -0.00051832179 -0.087688397 0.051350307 0.35110617 -0.36403902 -0.33603767 0.37227704 -0.034736192 0.08031311 0.074628396 0.018409586 0.25127299 -0.50984284 -0.10233987 -0.3655705 0.4430813 0.9216101 -0.29221982 -0.095068406 -0.98143221 -0.96636466 -0.97481742 -0.98335628 -0.9668969 -0.9746713 0.85490363 -0.30422888 -0.097626495 0.93401483 -0.27553279 -0.099383335 -0.068905927 0.79069454 -0.85494196 -0.97992115 -0.98566328 -0.96386756 -0.97509403 -0.45132747 -1 -1 -0.21667248 0.29637072 -0.37383685 0.44895728 -0.024280794 0.094369775 -0.23648009 0.40406816 0.16715446 -0.14249642 0.12208383 -0.10759849 0.54506363 -0.11765234
1 WALKING 0.28772456 -0.038921811 -0.12101893 -0.34519934 0.065631103 -0.37491204 -0.39741413 -0.015708075 -0.36176342 -0.22939244 0.024347477 -0.36296784 0.084387731 -0.14703988 0.51241554 -0.21753324 -0.78426452 -0.77974302 -0.82123676 -0.48050206 -0.37698169 -0.28497533 0.41606279 0.37366289 0.078893038 -0.31614814 0.26305171 0.13906854 -0.24978201 -0.39444771 0.41853285 -0.049876816 -0.022037438 -0.064623424 0.10361605 0.15848041 -0.42908336 -0.14042118 -0.24822219 0.44578265 0.92446366 -0.29921642 -0.096390207 -0.97805603 -0.9611197 -0.97846848 -0.97704816 -0.9614805 -0.97862184 0.85784936 -0.30422888 -0.098994717 0.93858199 -0.2763623 -0.099383335 -0.040886682 0.79802726 -0.84742083 -0.97939895 -0.97556573 -0.96415162 -0.97974719 -0.397665 -1 -1 -0.1762711 0.26812507 -0.35455461 0.43532573 0.0004494897 0.041671956 -0.15313454 0.2885609 -0.070491121 0.093573042 -0.11357881 0.12844887 -0.88442291 0.099019369
1 WALKING 0.22003494 -0.0078731854 -0.10586088 -0.32585087 0.069516573 -0.33598457 -0.37522301 -0.0090579353 -0.31213869 -0.19891202 0.024347477 -0.40471209 0.078043471 -0.14703988 0.47934712 -0.17782362 -0.77076853 -0.77885536 -0.79914076 -0.48716992 -0.28285307 -0.23896963 0.32080461 0.50053493 0.17411633 -0.65941919 0.75811705 -0.578705 0.23036067 -0.16503701 0.15829795 0.23231226 -0.15073392 -0.30180631 0.40697036 -0.20357925 -0.28463302 -0.16752951 -0.36199482 0.46691608 0.92868934 -0.30828918 -0.10006402 -0.99050526 -0.98180232 -0.97234589 -0.99123797 -0.98212064 -0.97328379 0.85784936 -0.32086517 -0.10028849 0.94338147 -0.28297442 -0.10450483 0.0016938469 0.80888636 -0.83750263 -0.97787631 -0.99238278 -0.98300866 -0.97394743 -0.71909419 -1 -1 -0.18292136 0.26028097 -0.33289233 0.40057357 0.17137133 -0.13684654 0.025514439 0.11061704 0.093455927 -0.069211894 0.04808903 -0.031874838 -0.14305601 0.1351473
1 WALKING 0.23398475 0.0077570244 -0.087513687 -0.37757179 0.058069745 -0.33323408 -0.43118429 0.013439909 -0.3115822 -0.19891202 -0.11736215 -0.27733217 0.078043471 0.056318244 0.47934712 -0.20049896 -0.80457139 -0.78255505 -0.7968849 -0.51901127 -0.25833002 -0.26125196 0.30160866 0.48317405 0.11814467 -0.37558309 0.38294505 -0.089755546 -0.072075472 -0.10147346 0.045828221 0.3857101 -0.23290029 -0.15316428 0.27281062 -0.045444496 -0.39723731 -0.16762957 -0.39263195 0.43846381 0.93028058 -0.3049341 -0.10497188 -0.98787369 -0.95518862 -0.97599555 -0.98778698 -0.95651581 -0.97732439 0.86051463 -0.30663927 -0.10718852 0.94725775 -0.28297442 -0.10980788 0.0087567423 0.81299332 -0.84112145 -0.97578554 -0.98717064 -0.96700561 -0.98248222 -0.70986539 -1 -1 -0.19435985 0.27784707 -0.3566663 0.43062532 -0.076717425 0.11841029 -0.22574086 0.35663518 0.20784986 -0.18710689 0.16963117 -0.15698974 0.14877 -0.6129044
1 WALKING 0.24898582 -0.053664698 -0.25543912 -0.32976142 0.19176801 -0.26289072 -0.38733051 0.12942859 -0.23622984 0.030845135 0.00066609188 -0.31961023 0.18657011 -0.16042421 0.43716759 -0.11495495 -0.77389767 -0.72372265 -0.72176037 -0.45943395 -0.34491083 -0.20877618 0.225958 0.3620127 -0.20538835 -0.316418 0.2978832 -0.029774011 -0.028254344 -0.021830472 -0.0092147062 0.38630359 -0.16574302 -0.27375648 0.18412097 0.30967497 -0.68311911 -0.19918013 -0.21691639 0.49190034 0.93042115 -0.31027753 -0.07477011 -0.97709216 -0.93380939 -0.75616066 -0.97763973 -0.93120801 -0.75256199 0.86377105 -0.31295107 -0.033637077 0.94309812 -0.29592294 -0.12952143 -0.057163507 0.8133733 -0.83498841 -0.98457813 -0.97463599 -0.92423946 -0.75222407 -0.39692257 -1 -1 -0.27525745 0.34604296 -0.41365179 0.47797027 -0.13403263 0.16423006 -0.25588041 0.37025075 -0.5408485 0.55017519 -0.55898674 0.56456661 0.94881933 0.95927939
1 WALKING 0.22251789 -0.015582132 -0.10349692 -0.2890912 0.24541959 -0.3089648 -0.35486476 0.1878018 -0.29940661 0.030845135 0.094033563 -0.23217947 0.18657011 -0.050095023 0.48680771 -0.11106068 -0.74538708 -0.7011237 -0.7828467 -0.39825536 -0.27207378 -0.26299178 0.24358555 0.51353206 0.0039650926 -0.14307473 0.089579335 0.28316564 -0.25865392 -0.070772674 0.043295145 0.32258015 -0.1082571 -0.13176697 0.078838818 0.42775597 -0.72829493 -0.17361404 -0.29683694 0.3665207 0.92599205 -0.32217741 -0.11483682 -0.99000095 -0.9773785 -0.89730267 -0.99083439 -0.98117511 -0.9063768 0.85580843 -0.32801048 -0.081720424 0.94309812 -0.29592294 -0.12952143 0.073696171 0.8019402 -0.82156726 -0.97083331 -0.99242586 -0.98840539 -0.93632754 -0.68946118 -1 -1 -0.045225813 0.13817972 -0.22358167 0.30112221 -0.038368126 0.088491856 -0.2068531 0.34907769 -0.4632012 0.49005629 -0.51669671 0.54040797 0.79523318 0.77566501
1 WALKING 0.22247974 -0.0062025184 -0.079425955 -0.35657301 0.24885114 -0.32057072 -0.41177374 0.16211116 -0.32559699 -0.20577194 0.094033563 -0.22478169 0.2458674 -0.050095023 0.44964705 -0.15621917 -0.79105441 -0.69927662 -0.78871645 -0.47020143 -0.30075005 -0.31769566 0.26519663 0.54245379 0.036290525 -0.23490172 0.1250713 0.28623901 -0.29057346 -0.16960935 0.11763808 0.31128338 -0.22278929 -0.03338205 0.017139765 0.37689016 -0.59705162 -0.13181116 -0.19763087 0.46436409 0.92811872 -0.31810399 -0.1149785 -0.98786793 -0.97320338 -0.94589921 -0.98825731 -0.97244367 -0.94418232 0.85808986 -0.32916387 -0.11111243 0.94418619 -0.29378536 -0.12875268 0.067102349 0.80741829 -0.82630024 -0.97110496 -0.98924892 -0.9724466 -0.94870975 -0.57066332 -1 -1 -0.11827027 0.20729717 -0.28876506 0.36238082 0.085921132 -0.036409145 -0.084825195 0.22814178 -0.2512616 0.27460381 -0.29618916 0.31366664 0.87363667 0.76012607
1 WALKING 0.28111697 0.0073702798 -0.12225809 -0.38576737 0.086354768 -0.30140401 -0.44686132 -0.0020807317 -0.31564526 0.0092406968 0.018609961 -0.22478169 0.14702368 -0.014466471 0.39331452 -0.21461914 -0.81001893 -0.77098055 -0.77792811 -0.48936945 -0.36885479 -0.33764218 0.25088382 0.50291777 -0.0331854 -0.39534724 0.44359394 -0.23840834 0.08889821 -0.42645126 0.4477719 -0.15137702 0.089012557 -0.040012748 0.090656927 0.18189001 -0.4542044 -0.1574729 -0.1622267 0.46889183 0.928801 -0.31015435 -0.1031604 -0.9878648 -0.979428 -0.96460102 -0.98812402 -0.97973012 -0.96665807 0.85808986 -0.32430583 -0.10225459 0.94499787 -0.2858199 -0.11244904 0.015247395 0.80917682 -0.83540108 -0.97654106 -0.98690725 -0.98050327 -0.96894769 -0.5578521 -1 -1 -0.24995516 0.32963692 -0.40558531 0.4776485 0.036172779 0.0050605336 -0.11412693 0.24414102 -0.13484504 0.15732845 -0.17751805 0.19326079 -0.50796379 -0.51698952
1 WALKING 0.28618516 0.00078622212 -0.14347148 -0.32635456 0.015934321 -0.32708994 -0.40335927 -0.042173742 -0.31649996 0.0092406968 -0.14536041 -0.40639267 0.14702368 -0.003898029 0.39331452 -0.20368111 -0.77175939 -0.79982367 -0.7920408 -0.51468224 -0.35630148 -0.34191056 0.17644681 0.44686067 0.0091383581 -0.38224857 0.45180357 -0.23949067 0.10740709 -0.33424954 0.39352332 -0.13896629 0.1496193 0.13622758 -0.019330289 0.23089968 -0.48472271 -0.21615413 -0.24971946 0.3224551 0.93342206 -0.30413854 -0.1030886 -0.96575703 -0.98215886 -0.95350698 -0.96619957 -0.98240915 -0.95465674 0.87223114 -0.3176473 -0.10225459 0.94499787 -0.27870654 -0.11303182 0.0076049379 0.82115648 -0.84211778 -0.97653129 -0.96021229 -0.98544888 -0.9511827 -0.38910417 -1 -1 -0.25943165 0.34379652 -0.42618755 0.50649232 0.13238045 -0.10456914 0.0036768733 0.12045162 -0.11532111 0.13691922 -0.15616327 0.17093945 0.85118112 -0.85876687
1 WALKING 0.29672786 -0.0079559289 -0.12024131 -0.28354284 0.058916836 -0.30836856 -0.36589786 -0.0066726948 -0.28426408 0.0073621936 -0.13379011 -0.27784645 -0.089472491 -0.003898029 0.53705592 -0.1668475 -0.74196749 -0.78317639 -0.7823047 -0.50545091 -0.42062751 -0.28078566 0.30052682 0.46105017 0.031789303 -0.55764683 0.6970728 -0.56800449 0.31835326 -0.031045666 0.078141765 0.22941191 -0.061266504 0.34081657 -0.18780457 0.36670454 -0.59929049 -0.20391403 -0.2939925 0.32883749 0.93841252 -0.30245631 -0.11160265 -0.97609958 -0.98397652 -0.95040165 -0.97571252 -0.98419053 -0.95656725 0.87223114 -0.3176473 -0.10492037 0.9483238 -0.27734941 -0.12059311 0.035383154 0.83406032 -0.84397327 -0.97271362 -0.97870178 -0.98568873 -0.97536661 -0.61964156 -1 -1 -0.26709528 0.36021017 -0.45216966 0.54286523 0.15606353 -0.12196221 0.011824807 0.12302304 -0.17345654 0.19088374 -0.20632797 0.21761289 0.92561771 -0.34392898
1 WALKING 0.29668098 -0.04271512 -0.10477623 -0.23072671 0.20955781 -0.26290057 -0.31198848 0.18342587 -0.23778996 -0.060596819 -0.040498125 -0.27784645 -0.15107216 0.0093649436 0.46965652 -0.08448353 -0.70277913 -0.71677975 -0.75366723 -0.44522262 -0.22266371 -0.17641606 0.45664485 0.46027985 -0.0012029065 -0.59228169 0.74068297 -0.59264106 0.29102141 -0.0086526873 0.0041746993 0.32146044 -0.12235921 0.31608272 -0.20001348 0.49170222 -0.71800167 -0.15617149 -0.3117587 0.36581198 0.9305479 -0.30405775 -0.10966081 -0.96510593 -0.98433854 -0.94432639 -0.9650766 -0.9848013 -0.95259277 0.87055325 -0.31828309 -0.099157466 0.93585846 -0.27734941 -0.12059311 0.019420125 0.81373187 -0.84221202 -0.97357798 -0.96934058 -0.98493079 -0.96761828 -0.30318291 -1 -1 -0.19085137 0.28529251 -0.37799799 0.46883215 0.089663238 -0.035872054 -0.092236081 0.24456228 -0.10846817 0.12790716 -0.14519052 0.15823568 0.32498336 -0.76057071
1 WALKING 0.27330795 -0.042960517 -0.11741912 -0.19571727 0.22052185 -0.26013583 -0.28645165 0.19045295 -0.24884647 -0.12478978 -0.035137794 -0.28604895 -0.29222887 -0.13885156 0.46062566 -0.067886087 -0.67534594 -0.71166328 -0.7517524 -0.44058976 -0.16349342 -0.24509879 0.39686684 0.46207108 -0.0084691091 -0.29111109 0.38077815 -0.17863285 0.0841174 0.047917349 0.048040233 0.14738068 0.097313521 0.39853773 -0.14598509 0.30041913 -0.53314794 -0.1575836 -0.32933019 0.39489674 0.91789362 -0.30250261 -0.096890989 -0.97067284 -0.98289145 -0.94369038 -0.96812601 -0.98350586 -0.94335044 0.85241384 -0.31765898 -0.093123929 0.9307309 -0.27693101 -0.10783825 -0.043258322 0.78119827 -0.84391996 -0.97907519 -0.96644547 -0.98210183 -0.94378206 -0.45844903 -1 -1 -0.12498051 0.22518339 -0.32079038 0.41156637 0.13937504 -0.080293378 -0.055559197 0.21554566 0.039361302 -0.010945323 -0.014193175 0.034140034 -0.78209361 -0.89289534
1 WALKING 0.23887121 0.0076402593 -0.1059361 -0.19725721 0.14511247 -0.27211877 -0.28315829 0.066365917 -0.2553565 -0.056907373 -0.035137794 -0.28604895 -0.29222887 -0.13885156 0.46062566 -0.084248902 -0.67628337 -0.74587118 -0.75966703 -0.40351457 -0.35893327 -0.18125086 0.28343301 0.49806079 0.059228021 -0.25438654 0.31689203 -0.13885133 0.082158192 0.089150296 -0.0035614896 0.19137342 0.053961398 0.29257373 -0.025706382 0.09258065 -0.34242113 -0.14272455 -0.399568 0.37218713 0.91659698 -0.30389345 -0.092812224 -0.9712451 -0.9778939 -0.97181741 -0.97194924 -0.97816453 -0.97456226 0.85795109 -0.31765898 -0.093123929 0.9307309 -0.27905914 -0.10167131 -0.052873466 0.77788142 -0.84237634 -0.98080244 -0.97329248 -0.97215086 -0.98181739 -0.44669773 -1 -1 -0.24278197 0.33983262 -0.4345822 0.52687891 0.068089576 -0.019848098 -0.10105791 0.24588575 0.069160976 -0.041065094 0.015795716 0.0047937399 -0.52636076 -0.65799563
1 WALKING 0.2408087 -0.00050888361 -0.095617951 -0.23763498 0.15699169 -0.27673339 -0.30514825 0.089303544 -0.24044805 0.024377874 -0.052861122 -0.39704808 0.1437574 0.0064028871 0.46878689 -0.090194948 -0.70786376 -0.74124838 -0.76240865 -0.38773724 -0.35106361 -0.14732351 0.21647545 0.45978635 0.087474378 -0.41297541 0.45606494 -0.26381535 0.11958316 -0.1437854 0.12573136 0.2290881 -0.12893093 -0.016285837 0.18978596 -0.11749332 -0.2406251 -0.11199477 -0.3249721 0.35466507 0.92691117 -0.30275478 -0.10153623 -0.9674832 -0.97239779 -0.95393986 -0.96868596 -0.97166736 -0.95296615 0.86189423 -0.3150726 -0.096729897 0.93368783 -0.27905914 -0.11451575 -0.012820943 0.80434926 -0.84361056 -0.97719582 -0.97373463 -0.96582308 -0.9551677 -0.28639131 -1 -1 -0.3370577 0.42328948 -0.50758222 0.58982844 -0.068362556 0.10524882 -0.20657019 0.33025945 -0.067431285 0.089787144 -0.11017184 0.12655427 0.79309118 -0.75202264
1 WALKING 0.36562924 -0.020382593 -0.089326453 -0.18660819 0.19409125 -0.2567271 -0.25731788 0.14024354 -0.22304616 0.024377874 0.048162541 -0.35673376 -0.3062367 -0.014327294 0.37395555 -0.057194367 -0.66643319 -0.7250473 -0.74910186 -0.36461037 -0.32386636 -0.16640741 0.41231109 0.42386639 0.16541379 -0.1585085 0.15157416 0.15131808 -0.15924082 -0.2720778 0.29050961 0.093654205 -0.13231335 0.17379089 0.0065458133 0.19034437 -0.50755118 -0.15957506 -0.22296599 0.35703379 0.92493087 -0.30446325 -0.11312103 -0.9597983 -0.96258942 -0.9569925 -0.96024512 -0.96113741 -0.95706894 0.86189423 -0.3150726 -0.11147619 0.93131047 -0.28334303 -0.12293268 0.01896604 0.79927962 -0.84168425 -0.97203231 -0.95396474 -0.95427565 -0.96064695 -0.28215717 -1 -1 -0.27898289 0.38020621 -0.4797886 0.57759103 0.0078610116 0.023485454 -0.1245577 0.25054974 0.17731571 -0.15278736 0.13221834 -0.11726756 0.92619201 0.78244961
